KS,AD,pKS,pAD
0.10452002098268928,-0.8408783352449425,0.8981551898107283,0.8843
0.1192953313516349,-0.6729005869779275,0.79158630250807,0.7579
0.1571953138660605,-0.0952916015048936,0.4670741944718903,0.3951
0.19579471935653087,0.005219877328517903,0.21885944529343987,0.3518
0.1341580695925861,-0.5028940547739732,0.6640291909674224,0.6244
0.12200559538380835,-0.6848558570923069,0.7692161136454851,0.7647
0.11378737541528239,-0.5715673065900034,0.8346404418954948,0.6816
0.21057002972547648,0.8220436100606366,0.1561693277219442,0.1448
0.15203706941773037,-0.344194127674435,0.5092023222349676,0.5286
0.21266829865361078,0.891463503322947,0.14858585354626416,0.1385
0.27675292883371216,1.9133239225678906,0.025168685422154245,0.0547
0.19942297604476308,0.2400151359456573,0.20203000979863095,0.2709
0.08414932680538556,-0.4874618774724751,0.9817549997054361,0.6251
0.1724077635950341,0.0709071225346344,0.35437588412635324,0.3317
0.23780381185521945,0.5660724098378646,0.07840589532052827,0.1982
0.10491344640671446,-0.5401760536904266,0.8956644458268466,0.6529
0.15820073439412485,0.8602106142910734,0.4590539657617524,0.1487
0.20602378038118552,0.26162471320407477,0.17373794605213883,0.2602
0.21113831089351284,0.5553040013797801,0.15407296557497543,0.1978
0.12755726525616368,-0.7408865610496117,0.7219390790092481,0.8114
0.14513026752928834,-0.7440469336325566,0.5678355288724936,0.8138
0.14027802063297778,-0.18659208944467262,0.610027512679689,0.4324
0.17328204231509006,0.4443281611013554,0.34869326098869646,0.223
0.15278020632977793,0.27132939738884193,0.5028067844985676,0.2598
0.16453925511453052,-0.15536261822210917,0.4104424318161598,0.4307
0.1724077635950341,0.3951661985394501,0.35437588412635324,0.2336
0.10132890365448505,-0.42170762330947464,0.9165707812910329,0.5714
0.20375065570904005,0.30401601235603715,0.18316180930867532,0.248
0.20602378038118552,1.901347847768261,0.17373794605213883,0.055
0.1684297954187795,0.0015601442234452886,0.3821015810784532,0.3595
0.11020283266305299,-0.8479417741099416,0.8606717929613485,0.892
0.18031998601154048,0.23776731527719727,0.30342182914377774,0.2726
0.23373841580695925,2.17563919795062,0.08728519093597743,0.0396
0.27207553768141285,1.0704320646879704,0.029121948317709905,0.1147
0.11107711138310894,-0.7958628424738425,0.8547430016827019,0.856
0.17887742612344815,1.152448506151681,0.3122691520734923,0.1024
0.135906627032698,-0.7897483785906548,0.6484826533650125,0.8502
0.13857317712886869,-0.6068725452098268,0.6250942234607622,0.714
0.11339394999125721,-0.62000887113759,0.8377852185265431,0.7205
0.19802413009267356,0.6807318799556651,0.2083304055441721,0.1732
0.16147927959433467,-0.0008922358215499343,0.43360378399405985,0.3482
0.10543801363874804,-0.8750246579428292,0.8921641892554759,0.9085
0.17328204231509006,-0.18642183903363502,0.34869326098869646,0.4371
0.09874978143031998,-0.48716580221361405,0.9301077948004327,0.6204
0.13000524567232033,-0.183600387723802,0.7005980306558914,0.4422
0.18709564609197413,0.10828121195747932,0.26391288908663413,0.3151
0.17852771463542577,0.13098946186964744,0.31444475214987466,0.3062
0.15570904004196537,0.07165379621023932,0.4791152805991624,0.3259
0.15024479804161567,-0.7094284828102109,0.5241739957762139,0.7869
0.23373841580695925,0.6832445106478195,0.08728519093597743,0.1732
0.16703094946668998,-0.4166987166164628,0.3922062701347692,0.5757
0.16724951914670397,0.034414322353898165,0.390537232723507,0.3357
0.20576149676516872,-0.0050061350975838205,0.17485046264241697,0.3588
0.15841930407413884,-0.13131804020109297,0.45736107935554543,0.4201
0.12991781780031475,-0.5961905903895852,0.7010682107659709,0.6942
0.26053505857667425,2.340375399842048,0.04128069213974872,0.0373
0.17542402517922714,0.492408408972623,0.3343691932674282,0.2146
0.22447106137436615,2.159370365216114,0.11107287514607722,0.0423
0.18775135513201607,-0.02507177891841347,0.26048286501631085,0.3724
0.24151949641545725,2.029807830550746,0.07084603385662441,0.046
0.25314740339220143,1.5478937435731501,0.05115839451551736,0.0767
0.178046861339395,-0.42587506321112867,0.31760552446836515,0.5793
0.14670396922538906,-0.3940108488669272,0.5540454936692963,0.5535
0.10919741213498864,-0.7604736422556215,0.8677706511665572,0.8318
0.1571515999300577,0.5562415487461002,0.4675691145108445,0.1959
0.109765693303025,-0.8286299433099129,0.8638931212449227,0.877
0.11033397447106137,-0.7990866422043247,0.8596241924222877,0.8557
0.08305647840531562,-1.0449658349605977,0.98395793109654,0.99
0.21813254065396048,0.7106814860118813,0.13011271162254742,0.1668
0.09048784752579123,-0.8097386455065394,0.964435104310959,0.8596
0.21148802238153525,0.9442880307598993,0.15271296395801257,0.127
