KS,AD,pKS,pAD,L,logL
0.11942647315964329,-0.9352623706774175,0.7907188438435422,0.9477,7.068632387737038,1.9556670224042874
0.16230984437838783,0.6859203877482561,0.4271755051153927,0.1778,6.523501556699731e-06,-11.940099277611106
0.19190417905228188,0.17179824537476188,0.23823491678934222,0.3001,6.745389416977734,1.9088592221633276
0.14547997901731072,0.01857577087230272,0.5645797452465825,0.3457,0.4711033066540443,-0.7526778742941003
0.08795243923762895,-0.900272897090922,0.9722763911991206,0.9277,0.13733950202606843,-1.985299301643941
0.16554467564259487,0.4041002095431238,0.4029747493330759,0.2292,0.006184166026305013,-5.0857631203366775
0.2102203182374541,0.7540437047844687,0.15751326876053784,0.1556,0.008401573316345686,-4.779336291106279
0.17074663402692777,-0.12337584159535574,0.3658166092643798,0.4041,0.005347539984091001,-5.2311186398798
0.15002622836160168,0.20643623916455225,0.5260384997707188,0.2789,1.2066030662597664,0.18780902826094847
0.16519496415457247,-0.2858424949214711,0.4054923772724556,0.4988,0.15769136962095223,-1.8471155130740953
0.20401293932505682,0.08856935774188766,0.1819981105031723,0.324,0.01458651842016497,-4.227657572739562
0.1344203532086029,-0.6496283222061712,0.6616331198054375,0.7353,11.187484813130649,2.414795726114524
0.15050708165763246,-0.20019824092840868,0.5217832521333208,0.45,0.0037002610522576147,-5.599351907156602
0.22289735967826543,0.3970727670365744,0.115556962099299,0.2314,11.00233658791776,2.39810766732449
0.14950166112956811,-0.2443608315115686,0.5301797149726368,0.4675,0.001408697095205859,-6.565090047738999
0.24492918342367548,2.782338211569791,0.06454016038368614,0.0244,3.887474224336657,1.3577596470876567
0.11619164189543627,-0.4436876397950862,0.8162939431097349,0.585,4109.2918571146265,8.321005995106335
0.151905927609722,-0.7864736435739562,0.5101781905479129,0.8484,5.533576678808052,1.71083438382522
0.23758524217520546,1.2432569118222756,0.07886303918452409,0.1067,148.0710679874803,4.997692347614819
0.21870082182199685,0.4903350894664399,0.12826799730152033,0.2104,4060.2979712369834,8.309011641833013
0.14154572477705893,-0.24335245784321144,0.5988406908047268,0.4679,19.207929947240043,2.9553232118506627
0.2046686483650988,0.3849011880241436,0.17933357761809127,0.2371,1864.1108824565881,7.5305394797727505
0.2721192516174156,2.4130263850577283,0.02905665971601236,0.0331,0.9625311920576946,-0.03818880601263441
0.11619164189543627,-0.5335287244837754,0.8162939431097349,0.6538,0.10486603589358243,-2.255071592044963
0.13315264906452176,-0.3923558111794431,0.672907587688378,0.5647,16.569734671532622,2.8075778187292566
0.23985836684735093,1.5629579622150689,0.07408828174487131,0.0694,1.5330199723417918e-06,-13.388270929886934
0.1778720055953838,-0.011348201963442418,0.31863980646173806,0.361,2.376149714271625,0.8654814105723662
0.09153698198985837,-0.8691143863760592,0.9608904602076037,0.9083,0.010550446642369638,-4.551587084186561
0.17603602028326631,0.9993815088272752,0.3302743518489389,0.1202,16.637437732169047,2.811655441094785
0.17030949466689982,0.9056263077781999,0.3688172502956339,0.1359,7.294797807293083e-08,-16.433519278976796
0.11767791571953139,-0.877089516207895,0.8043402711184874,0.9146,3.7512076401131083,1.3220778255029138
0.20488721804511278,-0.04278271765957484,0.17846165158845714,0.3724,0.073758225608471,-2.6069627563074427
0.21332400769365273,1.0750150120200999,0.14627701556580655,0.117,4.69940808675089,1.5474365617958608
0.14084630180101415,-0.4383794481775098,0.6048537148806986,0.5827,0.0003710238217785997,-7.899244287772367
0.16987235530687184,0.3089926339890236,0.37186990489397953,0.2568,0.0011364826516250246,-6.7798171795263915
0.17009092498688583,-0.24499143535743062,0.3703272683372313,0.4711,1.0381810403720155,0.03747018222537496
0.1305735268403567,-0.8222006821339639,0.6954690242854318,0.8692,0.1143132989117185,-2.168812364015947
0.19645042839657284,0.28149807378411024,0.21581625491546066,0.2637,0.0003474942023705252,-7.96476257692443
0.2576062248644868,2.8981457366656422,0.04498442724794151,0.0219,14.364112239949101,2.6647328903091565
0.16051757300227312,0.119980567223181,0.4408465073024814,0.3074,34.5253293101239,3.5416932375590298
0.12559013813603778,-0.8781315265145476,0.7389564863077186,0.9107,0.2032262293726901,-1.5934354900496035
0.13783004021682113,0.1461848063855399,0.6315890418267093,0.3128,8.666343637781856e-05,-9.35347848887513
0.11269452701521245,-0.3327362403821967,0.842693479062275,0.5277,1.0727424057876502e-05,-11.442707099306302
0.21100716908550446,1.501028272783466,0.15461940618261052,0.0758,0.4992908684820661,-0.6945664502827757
0.2274436090225564,2.0407847942599497,0.10288351533022275,0.0467,1590.0815591864168,7.3715405889845265
0.2594422101766043,5.042196450463076,0.04257501411699695,0.0041,0.3373340806077318,-1.086681502564978
0.1003234831264207,-0.7530021270005697,0.9218596204982331,0.8231,1.0090106353661068,0.008970281817512846
0.16331526490645218,-0.16902237167114714,0.4195983008706362,0.4303,0.0013342306741778755,-6.619400427263681
0.15002622836160168,-0.4886336427113791,0.5260384997707188,0.6209,0.028223813287227104,-3.5675892145698334
0.09577723378212974,-0.9513161695105288,0.9439979304300326,0.958,0.24842521754765268,-1.392613414157525
0.2141108585417031,0.03505134067180763,0.14350141781184747,0.3406,494.783339245565,6.204119968256936
0.15837559013813604,0.4358106995840334,0.45785347219599287,0.2267,0.0022377628685256415,-6.102278631575917
0.10941598181500262,-0.673226911323343,0.8663763791992903,0.7523,0.005996281872705011,-5.116615689722476
0.1155359328553943,-0.4912158488934623,0.8215336043400112,0.6241,0.004102484669740722,-5.496162471816097
0.109765693303025,-1.013383506764624,0.8638931212449227,0.9811,7.5356104188511335,2.019639839925453
0.2252579122224165,0.09608524991432794,0.1088482049991164,0.319,0.00024082732794681482,-8.331430362817676
0.20925861164539256,0.9632823833631584,0.1609985706719708,0.1317,0.001036238759790852,-6.872157698578808
0.11859590837559014,0.057975171814188396,0.797147228989414,0.3283,0.14273365830778012,-1.9467749147029072
0.12637698898408814,-0.077271199269065,0.7320540708293662,0.3887,1.869640625134661e-05,-10.887179231644872
0.18652736492393776,-0.13840756624042783,0.26725745799039125,0.4086,3.0394296592010757,1.111669885711869
0.10762371043888792,-0.7834535559406466,0.878314180637179,0.8506,188.72486025644028,5.240290188564112
0.1782217170834062,-0.33937298398795684,0.3164098944442629,0.5213,0.028031277483413535,-3.5744343392673246
0.16502010841056128,0.3641805845097538,0.40673204852110917,0.2425,37.65321095222582,3.6284182348650735
0.12091274698373841,-0.43382768490474155,0.7784055526038993,0.5798,1.3316276608583682e-05,-11.226523465819023
0.1857405140758874,0.8599909080995087,0.27161679203701916,0.1463,1.889327732949511e-05,-10.876704396025918
0.13022381535233432,-0.6619023182521574,0.6987520819141243,0.7511,0.33925669879411957,-1.0809982345693445
0.1688669347788075,0.1450514967836257,0.378934725251549,0.2994,0.0002103480541884885,-8.46674699832238
0.12633327504808534,-0.539905968405438,0.7325219231339749,0.6533,447.7026637014759,6.104129314975649
0.11431194264731596,-0.6483642718672025,0.8309016698458384,0.7355,0.00403812112579275,-5.511975763059764
0.11265081307920966,-0.8602390006352258,0.8430745404213174,0.9043,8.575929561522893,2.1489593908528906
0.11120825319111732,-0.6125082333936654,0.8536505011262919,0.7085,0.0005623093704114838,-7.483458378370533
0.22761846476656758,1.0672335884371849,0.10238576299730313,0.1171,0.0027221978464978943,-5.906315693155478
0.18088826717957684,-0.262274234213563,0.2998884720054497,0.4741,0.010248845946155294,-4.5805901703555145
0.15173107186571078,0.39157506083871824,0.5115517707439922,0.2342,0.00019172630247391207,-8.559441710887933
0.18578422801189018,1.376567255130271,0.2712205037181818,0.0852,0.042845040425776276,-3.1501653833260512
0.14329428221717083,-0.14641841439724212,0.5834582282631784,0.4198,0.1471695697359056,-1.9161698213960014
0.22761846476656758,1.5954277631532179,0.10238576299730313,0.0709,1.1961041585248482,0.17906974080400562
0.13756775660080434,-0.6933217501645788,0.6340100057500788,0.7676,249.02844040333272,5.517567108429552
0.24742087777583494,1.1823600684721114,0.060152360145360725,0.1041,0.011009483902069038,-4.508998204725976
0.2799877600979192,1.2347012856337927,0.022717259298624407,0.1025,0.45858160299930883,-0.7796170249336142
0.2385032348312642,1.1537160024134332,0.07693009168232079,0.105,4.9582284124826076e-06,-12.214462055932287
0.10460744885469488,-0.9819812936894929,0.8975490014963861,0.9711,17.472401626122902,2.860622586141416
0.25620737891239725,2.5265025780964,0.04682674915276976,0.0311,0.0001494200645691956,-8.808748993284496
0.13293407938450777,-0.40023868965495984,0.6748359285984449,0.5629,0.004464401416838392,-5.411620134819089
0.1948767267004721,0.900367165109422,0.22348368699543605,0.1392,122.61850883812092,4.809077981423223
0.2729935303374716,2.0845365504169373,0.028314224966479087,0.0428,0.15104965581022742,-1.8901466498000006
0.12948067844028677,-0.6095396966493407,0.7051920340664292,0.7046,0.005633478639329478,-5.179028152090066
0.15929358279419478,-0.20052952282637995,0.45037083932631167,0.4477,0.004220564099697265,-5.4677864869536
0.13595034096870082,-0.2668154578541381,0.6479866703569083,0.479,0.00020861580046459713,-8.475016272990016
0.2046686483650988,-0.00807090904828804,0.17933357761809127,0.3577,0.00013773661437241968,-8.89016728799285
0.1286938275922364,-0.5133611283287575,0.7117607487222473,0.6389,0.00502253936920954,-5.293819622737556
0.15994929183423676,0.1744316714772357,0.44524296101822664,0.3002,0.0024175902977107426,-6.024983979644312
0.14495541178527716,0.42967967920631933,0.5692241765808452,0.2224,1.0617930498513554e-06,-13.75555152244705
0.21188144780556042,0.08986917398144194,0.15139898313802183,0.3294,127.79843731501097,4.850454314286603
0.11877076411960133,-0.7635278439460952,0.7957258462505908,0.8307,0.002748836570461764,-5.8965775221076555
0.1664189543626508,-0.626333938301908,0.3965186282115602,0.7243,0.06642918338637015,-2.7116188102245897
0.2621961881447806,3.1211658106370535,0.039310807159210544,0.0158,1.3937034764608142e-07,-15.786131075406956
0.19221017660430145,-0.18613834043095012,0.23673568521945557,0.4477,0.1748445088043002,-1.7438582211457732
0.1443871306172408,-0.6132671408396005,0.5740516910621692,0.7122,29.904417793606868,3.39800622177689
0.14084630180101415,0.5509300321755819,0.6048537148806986,0.1985,6.794534570143076e-07,-14.201977101633016
0.14604826018534708,-0.6120231848933191,0.5596646634257985,0.7167,35.82024306942002,3.5785131824671637
0.12633327504808534,-0.855017880072876,0.7325219231339749,0.8976,8.141616619703372,2.096988762224857
0.17354432593110683,0.0859917339241516,0.3467316822580318,0.3285,0.09483983527480383,-2.3555657546611366
0.11715334848749781,-0.28440679467885527,0.8087023279697511,0.4912,1.1536175053171727e-05,-11.3700228030247
0.14674768316139186,0.9894161790766276,0.5535449126229577,0.1252,7.290655240411757e-08,-16.434087319884295
0.16598181500262282,-0.3198647331731929,0.3997723218374407,0.5145,0.6529269180995656,-0.42629007312117106
0.26053505857667425,2.961976305448648,0.04128069213974872,0.0198,2.1111738836719445e-07,-15.370851515199233
0.13101066620038468,-0.4130110616946129,0.6916454874719645,0.5774,0.08742087165629982,-2.4370212186941407
0.12991781780031475,-0.32612935246772246,0.7010682107659709,0.5262,277.71640076633093,5.626600451864217
0.23137786326280818,2.1941395782121216,0.09296109000425976,0.0427,5.28132941920242e-07,-14.453917800992555
0.17454974645917118,-0.2037588293117828,0.3400944178204434,0.4496,0.02847936932960375,-3.5585753370092617
0.18289910823570554,0.8860648829950797,0.2879292063765739,0.1416,2.839295311354617e-05,-10.46936957339112
0.17131491519496417,-0.2495428960690048,0.3618443239505377,0.4726,0.2745343783327722,-1.2926787860464548
0.2531911173282042,1.1912922022380232,0.051122503373304734,0.1009,2.4200138592522453,0.8837732671159336
0.10285889141458297,-0.9439525380222811,0.9077743098008487,0.9524,2.159948682677079,0.7700844633939776
0.18709564609197413,-0.08581364144905029,0.26391288908663413,0.3959,4.088458771680863,1.4081680705971449
0.1552281867459346,-0.4526620706547773,0.4827578182331672,0.6012,2.92406343494354,1.0729742362293422
0.15308620388179753,0.44932737015076124,0.5002374028569979,0.2184,0.03906752636592904,-3.2424636847956476
0.15247420877775836,-0.05710495982398151,0.5055939452791819,0.3759,1539.2192322214346,7.339030574779739
0.25131141808008395,1.6751092251806279,0.05390801011883449,0.0705,0.007040144075352305,-4.956126643772688
0.2516174156321035,1.784138352143167,0.053481053568931174,0.0548,0.0016828906093697743,-6.38724236328947
0.14403741912921839,0.19224785477134776,0.577031812488865,0.2825,1.0617990095570424,0.05996464837084359
0.2706766917293233,2.698960244251622,0.030368233803596684,0.0259,0.00040053491997659786,-7.8227096043039674
0.2622836160167861,1.5696240916767117,0.03919571756071522,0.0751,608.934557659664,6.4117108032488765
0.17629830389928308,-0.1516751627022286,0.3286837622692137,0.424,2.6186088262841376,0.9626431944176661
0.11824619688756775,-0.89685828000804,0.8001850052502995,0.9254,1.8525231732538152,0.6165485872887128
0.20899632802937576,-0.30583407669687707,0.16213381257247186,0.5094,5.263744904343044,1.6608427324276183
0.18088826717957684,-0.32018959724373436,0.2998884720054497,0.5119,0.0003378640674629956,-7.9928669106414425
0.12948067844028677,-0.24308977546148614,0.7051920340664292,0.4704,0.0005689137979087626,-7.471781632838994
0.20965203706941773,0.9184070478202822,0.15966113469022122,0.1323,0.001057610583136805,-6.851743082168805
0.15295506207378912,-0.19233033086799128,0.5014060868340007,0.4453,0.015136874664720494,-4.190621481296733
0.16593810106662005,0.9073037840354851,0.4002459904936945,0.1402,5.839675702041765,1.7646752648259612
0.21249344290959957,0.9787302486403306,0.1490978090099335,0.1334,0.000823280701453755,-7.102213344413485
0.12956810631229235,-0.7097334983056298,0.7043184181840301,0.7945,0.11997491918419793,-2.1204725648434066
0.16362126245847175,-0.21179037145807444,0.41718384884615617,0.4536,0.0004269904169139747,-7.758748987811909
0.13704318936877077,-0.4920384021694928,0.6384243638883677,0.6206,0.0017584076447731498,-6.34334662675092
0.1759923063472635,0.019332383103486405,0.33060576274310893,0.3509,0.009104755045345402,-4.69895846947634
0.10364574226263333,-0.6184790001639213,0.9033555399545428,0.7224,0.21527483345499124,-1.5358397720386177
0.11509879349536632,-0.5952523855341341,0.8246637635023448,0.6989,0.0017535794389506286,-6.34609618633028
0.11540479104738591,-0.4336070332145764,0.8223470482925301,0.5936,63.75449306319348,4.15503966097762
0.25441510753628255,0.9742956203555794,0.049354429983474,0.1324,0.056606652899648904,-2.8716287582839426
0.19413358978842454,0.11026877018574968,0.22702188585190705,0.3147,0.010715284896688758,-4.536084061825023
0.26722329078510226,2.767787064264732,0.033759938717906744,0.0246,12.922068708585853,2.558936602300746
0.11846476656758174,-0.42648219612448984,0.7983803125687035,0.5785,0.26575008617421736,-1.3251989374921467
0.1363874803287288,-0.2045141291115704,0.6443137630544356,0.457,7.067364150182526e-05,-9.557437876333418
0.1004546249344291,-0.8592694544608498,0.9210989010767888,0.8985,1.1850611108684752,0.16979434361053297
0.19019933554817275,0.11935665218082894,0.24731077114163982,0.3065,0.004790857472609396,-5.341045870509385
0.20200209826892812,0.5931523130410605,0.19056167694835194,0.195,2.0983649594331097e-05,-10.771767014246183
0.08406189893337997,-1.0191538392484025,0.9819467547202796,0.9809,9.112428686710276,2.2096392714287383
0.2292795943346739,1.8625879311430584,0.09813443998964896,0.0522,0.0015924806116395592,-6.442462345386696
0.10867284490295506,-0.8920359327635555,0.8714142848442553,0.9169,0.025424196047602036,-3.672053958094079
0.15872530162615842,0.22096423099415957,0.45481935558772774,0.2822,0.0003988828687070342,-7.826842746309969
0.2442734743836335,0.5635070607189772,0.06572700876467365,0.1939,4.033997690651385,1.3947578670607075
0.16720580521070116,0.1552563935686533,0.3908760964747376,0.3008,0.00020151862423771,-8.509628752870029
0.15094422101766042,-0.31289362150035516,0.518103438420989,0.5146,8.205807644874465,2.104842152954914
0.1453925511453051,-0.2763436626688666,0.5654222677533974,0.4929,0.00012639297749714797,-8.976114635570635
0.13004895960832313,-0.14209453676411143,0.7001158555886374,0.419,6.290350198618671e-05,-9.67390872035163
0.15618989333799616,0.16820525476421253,0.4751032584074103,0.3003,0.16576816121782897,-1.797165085976859
0.1593810106662004,-0.7950603324528052,0.4499160205915136,0.8546,10.633269836021547,2.363987749570836
0.1362126245847176,-0.0926126092651636,0.6458054422046302,0.39,0.10639669738002197,-2.240580742217781
0.1511627906976744,-0.1425367967905745,0.5162632649769375,0.4268,0.16945029845930085,-1.7751956195892236
0.173937751355132,-0.48710265217070847,0.3442493401326852,0.6284,440.9832711241735,6.089006940768545
0.10661828991082357,-0.970409348774205,0.8847306050700037,0.9607,20.51206472538728,3.0210132362221307
0.23915894387130618,0.33107039922044107,0.07559732367799833,0.2439,1.4650920536767578,0.38191807576921466
0.16060500087427873,0.047146128483383606,0.44039565479724063,0.3412,0.003552673361677846,-5.640054899274379
0.15050708165763246,0.06433374874597572,0.5217832521333208,0.3379,9.909965389094278e-05,-9.21938460915771
0.2591799265605875,0.6788861024097705,0.04296325989084654,0.1757,999.6422782941598,6.907397493278624
0.2044500786850848,-0.024187439553298846,0.1801842708061351,0.3694,19.702970381249038,2.9807694051517273
0.23461269452701522,2.131741414147742,0.08535758168487931,0.0419,8.16719298220761e-07,-14.017970377351421
0.1453925511453051,-0.4568862078151945,0.5654222677533974,0.6029,0.08874380394529244,-2.422001667764702
0.11654135338345864,-0.8824819925800494,0.8136051247475029,0.9146,4.71716367567741,1.551207702804939
0.12292358803986711,-0.6315400486006019,0.7615870317592074,0.7171,0.008666192831720333,-4.748325704386441
0.09997377163839832,-0.7792372731138516,0.9238484943777217,0.8447,2.362818743532671,0.8598552891825872
0.2385032348312642,0.2091148259679755,0.07693009168232079,0.2855,0.004619041275598277,-5.3775681115272045
0.2422626333275048,0.5375881841509446,0.06946173580091541,0.1954,8.178506211537082,2.1015095192120388
0.1801014163315265,-0.21257072776024807,0.30470069298831864,0.4442,76.96532456937054,4.343354990156642
0.17275747508305647,0.011404664520676212,0.35202752870669624,0.349,0.10845276217206594,-2.2214405724894206
0.17454974645917118,-0.21198221864896974,0.3400944178204434,0.4477,0.001337875039092558,-6.616672715439847
0.2179139709739465,0.3005054658302496,0.1307862748773519,0.2565,0.007279619857583438,-4.922676635501829
0.1513813603776884,-0.5585905102381925,0.5144147181246681,0.6638,2.6951767357967733,0.9914637813561124
0.13905403042489944,-0.36069382922394594,0.6207965928416576,0.5311,0.03550173837624588,-3.338173615354723
0.11960132890365449,-0.03901019683234532,0.7890110421701884,0.3683,0.00022064471438470903,-8.418956777284293
0.2404703619513901,1.2713964561288293,0.07294312196435326,0.0994,264.39736797757143,5.577453153228934
0.1461356880573527,-0.594409692336847,0.5591749960650431,0.6992,2.976503729951267,1.0907493667438215
0.07715509704493792,-1.0794071724685135,0.992790961916951,0.9962,3.494851073679169,1.251290763527292
0.15452876376988983,-0.22338882034003965,0.488552953573513,0.4518,0.0007247242256571806,-7.229719353875704
0.12143731421577199,-0.9041437853466062,0.7740132664641524,0.9251,20.52948445652845,3.0218621190023605
0.1231421577198811,-0.6307311751684181,0.7598075659555684,0.7326,0.05161670959950763,-2.9639098294682373
0.23819723727924463,2.506065034088896,0.07748622852256928,0.0331,0.01844342550598394,-3.9930473131392734
0.155140758873929,-0.4524772204362615,0.4836925772876927,0.5969,1581.9851304107183,7.366435749048735
0.3127294981640147,4.005295442497765,0.007494010952127668,0.0079,1.0353197764931646e-06,-13.780800216170789
0.13494492044063647,-0.23325674673990685,0.6570012301105109,0.4752,0.00013131844159131823,-8.93788533266205
0.1838608148277671,-0.31637359326296527,0.2824139323063876,0.5132,0.10129842262615561,-2.289684439160129
0.25620737891239725,1.6623150880125037,0.04682674915276976,0.0619,7.713363438990287e-07,-14.075141314801495
0.15260535058576674,0.10439006294316694,0.5042456814684962,0.3166,0.4261800407515319,-0.8528933911238976
0.12025703794369645,-0.47343825738936407,0.7836832649967637,0.6162,0.001031717174329554,-6.8765307053651545
0.18810106662003848,-0.03103133371353886,0.25840999973241596,0.3715,17.77909923688438,2.8780235672098624
0.16720580521070116,0.07746377243876487,0.3908760964747376,0.3283,0.9410933853087937,-0.06071290382258265
0.22272250393425425,1.3800518738302598,0.11596312606118442,0.0904,0.025008217737159284,-3.6885507986406916
0.174156321035146,-0.10813941576787492,0.342833024352923,0.4082,446.6476613682183,6.101770054195975
0.1666375240426648,-0.021998765839590956,0.39493210309188703,0.3698,9.213574935760855,2.2206779330164306
0.10364574226263333,-0.6356677457721208,0.9033555399545428,0.7338,0.0022943782289861817,-6.077293396365245
0.18600279769190417,-0.32041332221528207,0.26997030507196157,0.5167,0.004237948669029194,-5.463675931283663
0.09774436090225563,-0.9710098006264989,0.9349500220357486,0.9651,12.793786090526872,2.548959591373312
0.24182549396747682,1.9377462556526717,0.07030475878609316,0.0525,0.23460184494352843,-1.4498654785842702
0.11540479104738591,-0.6159510596907705,0.8223470482925301,0.7139,166.09231538154572,5.112543750537224
0.2757475083056478,3.0257937893175386,0.02597545926340981,0.0195,0.0038859560290206673,-5.550386243319762
0.20558664102115753,0.6333083022858862,0.17542857444331716,0.1856,27.960912590257102,3.330807555969485
0.2104826018534709,0.22846767300504373,0.15640280965291342,0.2755,0.001236541235561731,-6.695437122944433
0.09888092323832838,-0.7698785589203467,0.9294361203320445,0.8358,13.0126981623785,2.565925662442117
0.09359153698198985,-0.9403079118202369,0.953216133983829,0.9515,0.7131362421278475,-0.3380827938936008
0.1669435215946844,-0.46309136260851197,0.3929566669433242,0.6012,0.0015685305913243025,-6.457616026969827
0.0776796642769715,-1.0222303496919087,0.9922596737497287,0.9839,10.789826690445466,2.3786037170878003
0.13857317712886869,-0.7553975107337062,0.6250942234607622,0.8235,296.77767562773636,5.692983291576613
0.15256163664976394,0.07120842450243367,0.5046742112316673,0.332,76.37391001651785,4.335641145920432
0.17210176604301453,0.43724467769628617,0.3565204497123154,0.2157,14.053625556850605,2.642880409242351
0.19068018884420354,1.1826708998199174,0.24458204315524992,0.1102,0.15193227879197282,-1.884320391679076
0.2044500786850848,0.3199274376605709,0.1801842708061351,0.2544,26.496810728663476,3.277024375887795
0.1613918517223291,-0.4132323718547677,0.4340976699603957,0.5703,204.89639564055483,5.322504464268049
0.10635600629480678,-0.7068512502170502,0.8865344517377695,0.783,0.057611357765266234,-2.8540355472936265
0.14027802063297778,-0.6788656422382507,0.610027512679689,0.7703,0.029916621024588835,-3.5093410659235063
0.1719269102990033,-0.21337949437270737,0.3577933256635681,0.4624,1004.1484253184001,6.911895123307779
0.10312117503059975,-0.6642160445181631,0.9063338134470944,0.7549,0.001927556195655833,-6.251502298266521
0.19400244798041616,-0.17638191634926292,0.22772320167994947,0.4301,3.9459403959922335,1.3726873025680042
0.1739814652911348,0.6075655729981151,0.343821463017573,0.1808,1.2444980074925316e-05,-11.294193223196599
0.12148102815177479,-0.46104706732860473,0.7735703721288493,0.6003,1.6934605969438221,0.5267741257737201
0.20523692953313516,0.5949678858693923,0.17693788677243735,0.1843,0.06834157848144268,-2.6832369350867165
0.17087777583493619,0.22342106784727433,0.3649227069453052,0.2861,1.8188835951081146,0.5982229035950042
0.1949641545724777,0.5829429851347583,0.22307700625532123,0.1888,105.54809549936738,4.659166730544307
0.11077111383108935,-0.873033828854338,0.8567386009361011,0.9093,0.13451875969954302,-2.006051612346279
0.1687357929707991,-0.11831543561149148,0.3798525563479441,0.4099,0.1888361826398444,-1.6668753982941982
0.09433467389403742,-0.9208910293987976,0.9500410412003232,0.9419,0.013362848198744684,-4.315276945066289
0.20488721804511278,1.6562497174371333,0.17846165158845714,0.0704,2.2068226349941127,0.7915537592939847
0.19833012764469313,0.03417866582130005,0.20698737123161706,0.3477,0.03659576069346638,-3.307822873330769
0.11645392551145305,-0.8318486359078663,0.8140105389224098,0.8878,19.708348404072304,2.981042322832353
0.22836160167861513,1.299268009923643,0.10055415437641534,0.0913,0.000988594443597311,-6.919226377583328
0.12108760272774961,-0.36877483896655117,0.7768692883391132,0.5385,0.7436971358964864,-0.29612140243467916
0.16794894212274875,-0.14300465487058553,0.38568113579321467,0.4183,302.3635296394555,5.711630033988118
0.21891939150201084,0.2853372299617638,0.12757616055823037,0.2586,0.00022261124638182757,-8.41008359756965
0.1041265955586641,-0.5775243507234014,0.900261584475186,0.6911,0.0007375240044483256,-7.212211921875479
0.1723203357230285,-0.5125819235768488,0.35498516285481363,0.6381,0.16534466110846882,-1.7997231285033843
0.1231421577198811,-0.7202044252439893,0.7598075659555684,0.7918,0.004149509835227405,-5.484765063708697
0.2008655359328554,0.30862033124004273,0.19558609159406865,0.2682,1.2760594315157279,0.24377676026093448
0.1968875677566008,0.44983982393492156,0.21370431153484964,0.2176,1.5293890717780617e-05,-11.088057108798616
0.11767791571953139,-0.6946202431048825,0.8043402711184874,0.778,0.005743854265086572,-5.1596248192352085
0.14845252666550096,-0.4576167831877643,0.5392377807536619,0.588,8.540401204610498,2.144807986159566
0.15990557789823395,0.08426234187402296,0.445640020183854,0.3232,0.0044627807779777815,-5.4119832144209274
0.11335023605525442,-0.7218861339769114,0.8381595590704144,0.7959,17.760111652734174,2.8769550242973123
0.20357579996502886,0.004956786562938046,0.18383143308091107,0.3555,1.391783709082378,0.3305861684329482
0.22490820073439413,0.3667139916580927,0.10983834325556437,0.2402,0.2953209140337145,-1.2196926697339463
0.12069417730372443,-0.5915903730191261,0.7802485808115159,0.6934,27.169497977790883,3.3020949461895586
0.1212624584717608,-0.05283145861794552,0.7752509385081788,0.3774,2.7670962544671448e-05,-10.495126978190374
0.19566357754852248,0.10391041656153158,0.21955266775466428,0.3154,0.5311974589622676,-0.632621464411423
0.17874628431543976,0.7404686925577258,0.31313399197457353,0.16,0.00017007844453394852,-8.679250788908996
0.14482426997726874,-0.22954619463370204,0.5702226033005833,0.4645,0.019924686994492156,-3.915795763614084
0.16982864137086903,0.0862863470193142,0.37232940152722926,0.3332,0.0010571605879659766,-6.852168655567734
0.15203706941773037,-0.5159047839421231,0.5092023222349676,0.6424,0.009002703353067657,-4.7102303741856515
0.1346826368246197,-0.6960892910173416,0.6592908703947764,0.7818,81.7796540488139,4.404028484661149
0.1794457072914845,0.19191369564372962,0.30877095630920476,0.2919,0.03621503293594168,-3.3182809718794655
0.10766742437489071,-0.5983360533768206,0.8779728152538842,0.7017,0.00016679481060686985,-8.698746179993204
0.13966602552893861,-0.3698063078729103,0.6153191696894411,0.5447,0.04412818682627163,-3.120656543644901
0.17328204231509006,-0.5398036069249194,0.34869326098869646,0.6709,0.03328381152772829,-3.402684140508709
0.11540479104738591,-0.8500368934719308,0.8223470482925301,0.8905,0.5661930818021724,-0.5688201250258025
0.11260709914320685,-0.7151725141719121,0.8433626216337163,0.797,2654.3413657322935,7.883951829730291
0.18456023780381187,0.3568739659635917,0.27819601335085636,0.2382,0.001907098692401727,-6.262172201001497
0.17577373666724952,1.0588541676596723,0.3320718780017279,0.1252,5.386933672128696e-06,-12.131534226922204
0.16969749956286065,-0.20066759418268282,0.3731260001247066,0.4454,10.10124109910646,2.312658297397599
0.15570904004196537,-0.11905563810098663,0.4791152805991624,0.4041,1.0828714087853972,0.0796162248522625
0.11824619688756775,-0.8631531639648359,0.8001850052502995,0.9003,1.2597960381626316,0.23094983338619735
0.18683336247595733,0.28907353627207566,0.26540698241734717,0.2582,2923.981750984517,7.980701579736826
0.19435215946843853,1.4637711817724508,0.2259098461190175,0.077,0.00041718466391139295,-7.7819815950737246
0.15085679314565484,0.009825519364872864,0.5189080655124694,0.3469,9.84223583228147e-06,-11.528827653982585
0.25874278720055954,1.8279275454738988,0.04352727220263829,0.0617,0.13928262821830376,-1.9712501136664677
0.21682112257387656,1.0167853666271025,0.1342659449017493,0.1225,0.005415528355613218,-5.218484830691994
0.1400594509529638,-0.10705702644118754,0.6119450879514754,0.405,0.0002257713085139668,-8.395987980248018
0.18831963630005247,0.8074019560350629,0.25720280473639395,0.1592,0.00103930974460165,-6.869198493293724
0.19076761671620912,0.0914274353341896,0.2441588227026573,0.323,0.01261528945541751,-4.37284575181605
